"year";"plot";"guilds";"intraguild.type";"metric";"value"
2020;9;"plants";"nesting_larvae_phenology";"degree_distribution";2,73579753640955
2019;1;"floral visitors";"nesting_larvae_phenology";"degree_distribution";2,26638212453294
2020;1;"floral visitors";"nesting_larvae_phenology";"degree_distribution";2,63986219679859
2019;2;"floral visitors";"nesting_larvae_phenology";"degree_distribution";2,032809283761
2020;2;"floral visitors";"nesting_larvae_phenology";"degree_distribution";2,58315773526658
2019;3;"floral visitors";"nesting_larvae_phenology";"degree_distribution";2,16234608683002
2020;3;"floral visitors";"nesting_larvae_phenology";"degree_distribution";2,53974915551982
2019;4;"floral visitors";"nesting_larvae_phenology";"degree_distribution";2,15882012884449
2020;4;"floral visitors";"nesting_larvae_phenology";"degree_distribution";1,52295506753132
2019;5;"floral visitors";"nesting_larvae_phenology";"degree_distribution";1,93214897444517
2020;5;"floral visitors";"nesting_larvae_phenology";"degree_distribution";1,58109375017182
2019;6;"floral visitors";"nesting_larvae_phenology";"degree_distribution";2,16725684998682
2020;6;"floral visitors";"nesting_larvae_phenology";"degree_distribution";0,693147180559945
2019;7;"floral visitors";"nesting_larvae_phenology";"degree_distribution";2,74566993949743
2020;7;"floral visitors";"nesting_larvae_phenology";"degree_distribution";2,32608705645393
2019;8;"floral visitors";"nesting_larvae_phenology";"degree_distribution";2,85814424809649
2020;8;"floral visitors";"nesting_larvae_phenology";"degree_distribution";2,79297555171168
2019;9;"floral visitors";"nesting_larvae_phenology";"degree_distribution";2,24653391899063
2020;9;"floral visitors";"nesting_larvae_phenology";"degree_distribution";2,67795000336388
2019;1;"herbivores";"nesting_larvae_phenology";"degree_distribution";2,84251080649875
2020;1;"herbivores";"nesting_larvae_phenology";"degree_distribution";2,85312633256334
2019;2;"herbivores";"nesting_larvae_phenology";"degree_distribution";2,6631039183184
2020;2;"herbivores";"nesting_larvae_phenology";"degree_distribution";2,88070972382606
2019;3;"herbivores";"nesting_larvae_phenology";"degree_distribution";2,65535726886819
2020;3;"herbivores";"nesting_larvae_phenology";"degree_distribution";2,90223525550947
2019;4;"herbivores";"nesting_larvae_phenology";"degree_distribution";2,66633161177092
2020;4;"herbivores";"nesting_larvae_phenology";"degree_distribution";2,73672928446123
2019;5;"herbivores";"nesting_larvae_phenology";"degree_distribution";2,7414696381701
2020;5;"herbivores";"nesting_larvae_phenology";"degree_distribution";2,6755354730556
2019;6;"herbivores";"nesting_larvae_phenology";"degree_distribution";2,87373607769975
2020;6;"herbivores";"nesting_larvae_phenology";"degree_distribution";2,89794652583756
2019;7;"herbivores";"nesting_larvae_phenology";"degree_distribution";2,60168259893336
2020;7;"herbivores";"nesting_larvae_phenology";"degree_distribution";2,7437353161538
2019;8;"herbivores";"nesting_larvae_phenology";"degree_distribution";2,61935828645558
2020;8;"herbivores";"nesting_larvae_phenology";"degree_distribution";2,80109523953856
2019;9;"herbivores";"nesting_larvae_phenology";"degree_distribution";2,89002417703042
2020;9;"herbivores";"nesting_larvae_phenology";"degree_distribution";2,85630308802063
2019;1;"plants-floral visitors";"nesting_larvae_phenology";"degree_distribution";3,06781953130955
2020;1;"plants-floral visitors";"nesting_larvae_phenology";"degree_distribution";3,20879302431656
2019;2;"plants-floral visitors";"nesting_larvae_phenology";"degree_distribution";3,00586443685187
2020;2;"plants-floral visitors";"nesting_larvae_phenology";"degree_distribution";3,21928948091953
2019;3;"plants-floral visitors";"nesting_larvae_phenology";"degree_distribution";3,03853006753811
2020;3;"plants-floral visitors";"nesting_larvae_phenology";"degree_distribution";3,22438387083048
2019;4;"plants-floral visitors";"nesting_larvae_phenology";"degree_distribution";2,85102389342669
2020;4;"plants-floral visitors";"nesting_larvae_phenology";"degree_distribution";2,5572512501778
2019;5;"plants-floral visitors";"nesting_larvae_phenology";"degree_distribution";2,84351725986332
2020;5;"plants-floral visitors";"nesting_larvae_phenology";"degree_distribution";2,69111629600979
2019;6;"plants-floral visitors";"nesting_larvae_phenology";"degree_distribution";2,80110954844618
2020;6;"plants-floral visitors";"nesting_larvae_phenology";"degree_distribution";2,32324483624281
2019;7;"plants-floral visitors";"nesting_larvae_phenology";"degree_distribution";3,40205640214511
2020;7;"plants-floral visitors";"nesting_larvae_phenology";"degree_distribution";3,1403782702389
2019;8;"plants-floral visitors";"nesting_larvae_phenology";"degree_distribution";3,45672984391425
2020;8;"plants-floral visitors";"nesting_larvae_phenology";"degree_distribution";3,41329537213041
2019;9;"plants-floral visitors";"nesting_larvae_phenology";"degree_distribution";3,18681642335524
2020;9;"plants-floral visitors";"nesting_larvae_phenology";"degree_distribution";3,31608423190985
2019;1;"plants-herbivores";"nesting_larvae_phenology";"degree_distribution";3,33316682482349
2020;1;"plants-herbivores";"nesting_larvae_phenology";"degree_distribution";3,33617240046243
2019;2;"plants-herbivores";"nesting_larvae_phenology";"degree_distribution";3,2912173312475
2020;2;"plants-herbivores";"nesting_larvae_phenology";"degree_distribution";3,39962563012812
2019;3;"plants-herbivores";"nesting_larvae_phenology";"degree_distribution";3,28474203377303
2020;3;"plants-herbivores";"nesting_larvae_phenology";"degree_distribution";3,4025687253253
2019;4;"plants-herbivores";"nesting_larvae_phenology";"degree_distribution";3,12125120879116
2020;4;"plants-herbivores";"nesting_larvae_phenology";"degree_distribution";3,15107859292988
2019;5;"plants-herbivores";"nesting_larvae_phenology";"degree_distribution";3,23177448898215
2020;5;"plants-herbivores";"nesting_larvae_phenology";"degree_distribution";3,18572325102151
2019;6;"plants-herbivores";"nesting_larvae_phenology";"degree_distribution";3,21803444398625
2020;6;"plants-herbivores";"nesting_larvae_phenology";"degree_distribution";3,22126799641549
2019;7;"plants-herbivores";"nesting_larvae_phenology";"degree_distribution";3,38889571896146
2020;7;"plants-herbivores";"nesting_larvae_phenology";"degree_distribution";3,43416519465228
2019;8;"plants-herbivores";"nesting_larvae_phenology";"degree_distribution";3,37853444298449
2020;8;"plants-herbivores";"nesting_larvae_phenology";"degree_distribution";3,45909116850543
2019;9;"plants-herbivores";"nesting_larvae_phenology";"degree_distribution";3,49077551485292
2020;9;"plants-herbivores";"nesting_larvae_phenology";"degree_distribution";3,47509181995225
2019;1;"all";"nesting_larvae_phenology";"degree_distribution";3,59663748287899
2020;1;"all";"nesting_larvae_phenology";"degree_distribution";3,65520571305872
2019;2;"all";"nesting_larvae_phenology";"degree_distribution";3,5023064563265
2020;2;"all";"nesting_larvae_phenology";"degree_distribution";3,70118707500387
2019;3;"all";"nesting_larvae_phenology";"degree_distribution";3,52273339770944
2020;3;"all";"nesting_larvae_phenology";"degree_distribution";3,71478030737635
2019;4;"all";"nesting_larvae_phenology";"degree_distribution";3,41117131466803
2020;4;"all";"nesting_larvae_phenology";"degree_distribution";3,2575776439733
2019;5;"all";"nesting_larvae_phenology";"degree_distribution";3,43273119529183
2020;5;"all";"nesting_larvae_phenology";"degree_distribution";3,29621071012984
2019;6;"all";"nesting_larvae_phenology";"degree_distribution";3,47412703315021
2020;6;"all";"nesting_larvae_phenology";"degree_distribution";3,26529975166627
2019;7;"all";"nesting_larvae_phenology";"degree_distribution";3,75057996095617
2020;7;"all";"nesting_larvae_phenology";"degree_distribution";3,61231950810922
2019;8;"all";"nesting_larvae_phenology";"degree_distribution";3,79131407950389
2020;8;"all";"nesting_larvae_phenology";"degree_distribution";3,8051845265837
2019;9;"all";"nesting_larvae_phenology";"degree_distribution";3,70835787142679
2020;9;"all";"nesting_larvae_phenology";"degree_distribution";3,75786326091322
2019;1;"plants";"mean_field";"skewness";-1
2020;1;"plants";"mean_field";"skewness";-1
2019;2;"plants";"mean_field";"skewness";-1
2020;2;"plants";"mean_field";"skewness";-1
2019;3;"plants";"mean_field";"skewness";-1
2020;3;"plants";"mean_field";"skewness";-1
2019;4;"plants";"mean_field";"skewness";-1
2020;4;"plants";"mean_field";"skewness";-1
2019;5;"plants";"mean_field";"skewness";-1
2020;5;"plants";"mean_field";"skewness";-1
2019;6;"plants";"mean_field";"skewness";-1
2020;6;"plants";"mean_field";"skewness";-1
2019;7;"plants";"mean_field";"skewness";-1
2020;7;"plants";"mean_field";"skewness";-1
2019;8;"plants";"mean_field";"skewness";-1
2020;8;"plants";"mean_field";"skewness";-1
2019;9;"plants";"mean_field";"skewness";-1
2020;9;"plants";"mean_field";"skewness";-1
2019;1;"floral visitors";"mean_field";"skewness";-1
2020;1;"floral visitors";"mean_field";"skewness";-1
2019;2;"floral visitors";"mean_field";"skewness";-1
2020;2;"floral visitors";"mean_field";"skewness";-1
2019;3;"floral visitors";"mean_field";"skewness";-1
2020;3;"floral visitors";"mean_field";"skewness";-1
2019;4;"floral visitors";"mean_field";"skewness";-1
2020;4;"floral visitors";"mean_field";"skewness";-1
2019;5;"floral visitors";"mean_field";"skewness";-1
2020;5;"floral visitors";"mean_field";"skewness";-1
2019;6;"floral visitors";"mean_field";"skewness";-1
2020;6;"floral visitors";"mean_field";"skewness";-8,32667268468867e-17
2019;7;"floral visitors";"mean_field";"skewness";-1
2020;7;"floral visitors";"mean_field";"skewness";-1
2019;8;"floral visitors";"mean_field";"skewness";-1
2020;8;"floral visitors";"mean_field";"skewness";-1
2019;9;"floral visitors";"mean_field";"skewness";-1
2020;9;"floral visitors";"mean_field";"skewness";-1
2019;1;"herbivores";"mean_field";"skewness";-1
2020;1;"herbivores";"mean_field";"skewness";-1
2019;2;"herbivores";"mean_field";"skewness";-1
2020;2;"herbivores";"mean_field";"skewness";-1
2019;3;"herbivores";"mean_field";"skewness";-1
2020;3;"herbivores";"mean_field";"skewness";-1
2019;4;"herbivores";"mean_field";"skewness";-1
2020;4;"herbivores";"mean_field";"skewness";-1
2019;5;"herbivores";"mean_field";"skewness";-1
2020;5;"herbivores";"mean_field";"skewness";-1
2019;6;"herbivores";"mean_field";"skewness";-1
2020;6;"herbivores";"mean_field";"skewness";-1
2019;7;"herbivores";"mean_field";"skewness";-1
2020;7;"herbivores";"mean_field";"skewness";-1
2019;8;"herbivores";"mean_field";"skewness";-1
2020;8;"herbivores";"mean_field";"skewness";-1
2019;9;"herbivores";"mean_field";"skewness";-1
2020;9;"herbivores";"mean_field";"skewness";-1
2019;1;"plants-floral visitors";"mean_field";"skewness";0,902071563088512
2020;1;"plants-floral visitors";"mean_field";"skewness";0,768421052631579
2019;2;"plants-floral visitors";"mean_field";"skewness";1
2020;2;"plants-floral visitors";"mean_field";"skewness";0,768421052631579
2019;3;"plants-floral visitors";"mean_field";"skewness";1
2020;3;"plants-floral visitors";"mean_field";"skewness";0
2019;4;"plants-floral visitors";"mean_field";"skewness";0,671428571428572
2020;4;"plants-floral visitors";"mean_field";"skewness";1
2019;5;"plants-floral visitors";"mean_field";"skewness";1
2020;5;"plants-floral visitors";"mean_field";"skewness";1
2019;6;"plants-floral visitors";"mean_field";"skewness";0
2020;6;"plants-floral visitors";"mean_field";"skewness";1
2019;7;"plants-floral visitors";"mean_field";"skewness";0
2020;7;"plants-floral visitors";"mean_field";"skewness";1
2019;8;"plants-floral visitors";"mean_field";"skewness";0,333333333333333
2020;8;"plants-floral visitors";"mean_field";"skewness";0,464530892448513
2019;9;"plants-floral visitors";"mean_field";"skewness";1
2020;9;"plants-floral visitors";"mean_field";"skewness";0
2019;1;"plants-herbivores";"mean_field";"skewness";0,272727272727273
2020;1;"plants-herbivores";"mean_field";"skewness";0,272727272727273
2019;2;"plants-herbivores";"mean_field";"skewness";0,768421052631579
2020;2;"plants-herbivores";"mean_field";"skewness";0,153318077803203
2019;3;"plants-herbivores";"mean_field";"skewness";0,768421052631579
2020;3;"plants-herbivores";"mean_field";"skewness";0,153318077803203
2019;4;"plants-herbivores";"mean_field";"skewness";0,36140350877193
2020;4;"plants-herbivores";"mean_field";"skewness";0,86875
2019;5;"plants-herbivores";"mean_field";"skewness";0,2
2020;5;"plants-herbivores";"mean_field";"skewness";0,347368421052631
2019;6;"plants-herbivores";"mean_field";"skewness";1
2020;6;"plants-herbivores";"mean_field";"skewness";1
2019;7;"plants-herbivores";"mean_field";"skewness";0,411764705882353
2020;7;"plants-herbivores";"mean_field";"skewness";0,792717086834734
2019;8;"plants-herbivores";"mean_field";"skewness";0,78125
2020;8;"plants-herbivores";"mean_field";"skewness";0,792717086834734
2019;9;"plants-herbivores";"mean_field";"skewness";0,464530892448513
2020;9;"plants-herbivores";"mean_field";"skewness";0,616161616161616
2019;1;"all";"mean_field";"skewness";-1
2020;1;"all";"mean_field";"skewness";-1
2019;2;"all";"mean_field";"skewness";-1
2020;2;"all";"mean_field";"skewness";-1
2019;3;"all";"mean_field";"skewness";-1
2020;3;"all";"mean_field";"skewness";-1
2019;4;"all";"mean_field";"skewness";-1
2020;4;"all";"mean_field";"skewness";-1
2019;5;"all";"mean_field";"skewness";-1
2020;5;"all";"mean_field";"skewness";-1
2019;6;"all";"mean_field";"skewness";-1
2020;6;"all";"mean_field";"skewness";1
2019;7;"all";"mean_field";"skewness";-1
2020;7;"all";"mean_field";"skewness";-1
2019;8;"all";"mean_field";"skewness";-1
2020;8;"all";"mean_field";"skewness";-1
2019;9;"all";"mean_field";"skewness";-1
2020;9;"all";"mean_field";"skewness";-1
2019;1;"plants";"nesting_larvae";"skewness";-1
2020;1;"plants";"nesting_larvae";"skewness";-1
2019;2;"plants";"nesting_larvae";"skewness";-0,811320754716981
2020;2;"plants";"nesting_larvae";"skewness";-0,811320754716981
2019;3;"plants";"nesting_larvae";"skewness";-0,922222222222222
2020;3;"plants";"nesting_larvae";"skewness";-0,922222222222222
2019;4;"plants";"nesting_larvae";"skewness";-0,955555555555555
2020;4;"plants";"nesting_larvae";"skewness";-0,955555555555555
2019;5;"plants";"nesting_larvae";"skewness";-1
2020;5;"plants";"nesting_larvae";"skewness";-1
2019;6;"plants";"nesting_larvae";"skewness";-0,962962962962963
2020;6;"plants";"nesting_larvae";"skewness";-0,962962962962963
2019;7;"plants";"nesting_larvae";"skewness";-0,587982832618026
2020;7;"plants";"nesting_larvae";"skewness";-0,587982832618026
2019;8;"plants";"nesting_larvae";"skewness";-0,588617886178862
2020;8;"plants";"nesting_larvae";"skewness";-0,588617886178862
2019;9;"plants";"nesting_larvae";"skewness";-0,790697674418605
2020;9;"plants";"nesting_larvae";"skewness";-0,790697674418605
2019;1;"floral visitors";"nesting_larvae";"skewness";0
2020;1;"floral visitors";"nesting_larvae";"skewness";-1
2019;2;"floral visitors";"nesting_larvae";"skewness";1
2020;2;"floral visitors";"nesting_larvae";"skewness";-1
2019;3;"floral visitors";"nesting_larvae";"skewness";-1
2020;3;"floral visitors";"nesting_larvae";"skewness";-1
2019;4;"floral visitors";"nesting_larvae";"skewness";1
2020;4;"floral visitors";"nesting_larvae";"skewness";-1
2019;5;"floral visitors";"nesting_larvae";"skewness";0
2020;5;"floral visitors";"nesting_larvae";"skewness";-1
2019;6;"floral visitors";"nesting_larvae";"skewness";-1
2020;6;"floral visitors";"nesting_larvae";"skewness";0
2019;7;"floral visitors";"nesting_larvae";"skewness";-1
2020;7;"floral visitors";"nesting_larvae";"skewness";-1
2019;8;"floral visitors";"nesting_larvae";"skewness";-1
2020;8;"floral visitors";"nesting_larvae";"skewness";-1
