"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"Lasiocampa_trifolii_caterpillar";0,0281160836593759;0,0217175648755659;0,0356827077691236;2019;6;"all";"nesting_larvae"
"Lepidoptera_caterpillar";0,0249308835653768;0,0184418059979682;0,0330628246780994;2019;6;"all";"nesting_larvae"
"Malachius_bipustulatus";0,0270932672399921;0,0177639822738754;0,0392825785528001;2019;6;"all";"nesting_larvae"
"Meligethes_spp";0,0108610410889735;0,00765757592404119;0,0148247662370572;2019;6;"all";"nesting_larvae"
"Oedemeridae";0,0245926417275008;0,0177225605670958;0,0338915302003601;2019;6;"all";"nesting_larvae"
"Otala_lactea";0,016530170773477;0,011374943343758;0,0231670035707055;2019;6;"all";"nesting_larvae"
"Philaenus_spumarius";0,0188790108622097;0,0149357085426075;0,0235243856754272;2019;6;"all";"nesting_larvae"
"Psilothrix_viridicoerulea";0,00444049126249054;0,00305955122018601;0,0061283507765888;2019;6;"all";"nesting_larvae"
"Pyrrhocoris_apterus";0,0163350665925397;0,0102841223933738;0,0249629972793629;2019;6;"all";"nesting_larvae"
"Tessellana_tessellata";0,0823277253036096;0,0691513410902236;0,0979757828824172;2019;6;"all";"nesting_larvae"
"Theba_pisana";0,138349125289779;0,112667751959734;0,171778460746528;2019;6;"all";"nesting_larvae"
"Andrena_cinerea";0,00621176869177799;0,0048274302487702;0,00784147135796185;2019;6;"all";"nesting_larvae"
"Chrysotoxum_spp";0,0108728326172152;0,00713921063708216;0,0159215787717149;2019;6;"all";"nesting_larvae"
"Dilophus_spp";0,0276249296433731;0,0207674537037579;0,0364275227440213;2019;6;"all";"nesting_larvae"
"Eristalis_spp";0,01901173117112;0,0135782518106575;0,0249448490346321;2019;6;"all";"nesting_larvae"
"Eucera_spp";0,0252092351345006;0,00904731523922849;0,052587484540606;2019;6;"all";"nesting_larvae"
"Eupeodes_corollae";0,0076293947070708;0,0057692546593137;0,0101139779816761;2019;6;"all";"nesting_larvae"
"Lomatia_spp";0,0189748337183718;0,0151448977335242;0,023927625049438;2019;6;"all";"nesting_larvae"
"Musca_spp";0,0119310425686122;0,009630698207949;0,0148371482537245;2019;6;"all";"nesting_larvae"
"Sphaerophoria_scripta";0,0458021288597312;0,0366693556168399;0,0576986915001227;2019;6;"all";"nesting_larvae"
"Andrena_cinerea";0,10829411260539;0,108268339115052;0,108317901551495;2019;6;"floral visitors";"nesting_larvae"
"Chrysotoxum_spp";0,119949600390083;0,119924244633207;0,119974524585045;2019;6;"floral visitors";"nesting_larvae"
"Dilophus_spp";0,12906167105467;0,129035089430558;0,129086271995765;2019;6;"floral visitors";"nesting_larvae"
"Eristalis_spp";0,104131378521226;0,104103977229431;0,104157319166042;2019;6;"floral visitors";"nesting_larvae"
"Eucera_spp";0,108332405313016;0,10830826555219;0,108356948036398;2019;6;"floral visitors";"nesting_larvae"
"Eupeodes_corollae";0,108590296232238;0,108566802899462;0,108611904278619;2019;6;"floral visitors";"nesting_larvae"
"Lomatia_spp";0,0931727181457122;0,0931490342233147;0,0931958393859115;2019;6;"floral visitors";"nesting_larvae"
"Musca_spp";0,119903903498901;0,119876760469509;0,119929014785097;2019;6;"floral visitors";"nesting_larvae"
"Sphaerophoria_scripta";0,108563914238763;0,108536920192701;0,10859217911123;2019;6;"floral visitors";"nesting_larvae"
"Aelia_spp";0,0616592369424965;0,060638591471098;0,0626328784123284;2019;6;"herbivores";"nesting_larvae"
"Aiolopus_strepens";0,0470772462571718;0,0461935458882553;0,0480406620189162;2019;6;"herbivores";"nesting_larvae"
"Brassicogethes_spp";0,054183583341932;0,0530029301915644;0,0553804076735275;2019;6;"herbivores";"nesting_larvae"
"Bruchidae";0,0496043404983152;0,0487095817849398;0,0506088962448543;2019;6;"herbivores";"nesting_larvae"
"Cantharis_coronata";0,0335075717649296;0,0328015705762831;0,0342471604988629;2019;6;"herbivores";"nesting_larvae"
"Cercopoidea";0,0624683403845845;0,0613982526631667;0,0635476628273044;2019;6;"herbivores";"nesting_larvae"
"Cochlicella_barbara";0,0308096254112594;0,0300505672651991;0,0315694576142945;2019;6;"herbivores";"nesting_larvae"
"Conocephalus_dorsalis";0,0500070907740363;0,049099500519231;0,050994702508751;2019;6;"herbivores";"nesting_larvae"
"Lasiocampa_trifolii_caterpillar";0,0687603348063223;0,0677322889809837;0,0698155775138854;2019;6;"herbivores";"nesting_larvae"
"Lepidoptera_caterpillar";0,0692348793739993;0,067982236070006;0,0704990169854446;2019;6;"herbivores";"nesting_larvae"
"Malachius_bipustulatus";0,0531409707457096;0,0521552349490674;0,0540943355387404;2019;6;"herbivores";"nesting_larvae"
"Meligethes_spp";0,0547020276812412;0,0536332786759881;0,0558534556465211;2019;6;"herbivores";"nesting_larvae"
"Oedemeridae";0,0493455034371615;0,0485231489774136;0,0501889679439595;2019;6;"herbivores";"nesting_larvae"
"Otala_lactea";0,0469770733216624;0,046093124008365;0,0479125321924852;2019;6;"herbivores";"nesting_larvae"
"Philaenus_spumarius";0,0626430309070988;0,0615402600006413;0,0637414205463413;2019;6;"herbivores";"nesting_larvae"
"Psilothrix_viridicoerulea";0,0489919409413606;0,0480611249644492;0,0499442695705627;2019;6;"herbivores";"nesting_larvae"
"Pyrrhocoris_apterus";0,0393511590049707;0,0384503681992142;0,0402679777389368;2019;6;"herbivores";"nesting_larvae"
"Tessellana_tessellata";0,0696250879658965;0,0684873718117069;0,0708835947727899;2019;6;"herbivores";"nesting_larvae"
"Theba_pisana";0,0479109564398518;0,0469720578579958;0,0488984916791392;2019;6;"herbivores";"nesting_larvae"
"CETE";0,0224024540992763;0,02201576381398;0,0227944227106044;2019;6;"plants-floral visitors";"nesting_larvae"
"CHFU";0,0707275517626866;0,0701262066288035;0,0713551977098587;2019;6;"plants-floral visitors";"nesting_larvae"
"HOMA";0,07006183808419;0,0688346034788941;0,0713354631076535;2019;6;"plants-floral visitors";"nesting_larvae"
"LEMA";0,0732028694627354;0,0723016118680448;0,074175599090391;2019;6;"plants-floral visitors";"nesting_larvae"
"PAIN";0,0253289203128355;0,0249323163763787;0,0257310445083491;2019;6;"plants-floral visitors";"nesting_larvae"
"PLCO";0,0263878311288677;0,0259647051864972;0,0268238048988043;2019;6;"plants-floral visitors";"nesting_larvae"
"POMA";0,0230510234672531;0,0227027363683395;0,0234245886807893;2019;6;"plants-floral visitors";"nesting_larvae"
"PUPA";0,0220029637486976;0,0216668451000796;0,0223696292892687;2019;6;"plants-floral visitors";"nesting_larvae"
"SPRU";0,0221131464894126;0,0217597152515727;0,0224824489876229;2019;6;"plants-floral visitors";"nesting_larvae"
"Andrena_cinerea";0,0311137587513527;0,0306922879073157;0,0315393064997464;2019;6;"plants-floral visitors";"nesting_larvae"
"Chrysotoxum_spp";0,0231250603010748;0,0226664066786144;0,0236004930759152;2019;6;"plants-floral visitors";"nesting_larvae"
"Dilophus_spp";0,139639500841248;0,138616485334559;0,140616091849068;2019;6;"plants-floral visitors";"nesting_larvae"
"Eristalis_spp";0,0760280820727779;0,0750940385118827;0,0769850281898746;2019;6;"plants-floral visitors";"nesting_larvae"
"Eucera_spp";0,0363461072765109;0,0357940488027625;0,0368859634100447;2019;6;"plants-floral visitors";"nesting_larvae"
"Eupeodes_corollae";0,0221715317452285;0,0217911548198498;0,0225559345683907;2019;6;"plants-floral visitors";"nesting_larvae"
"Lomatia_spp";0,0497110302332005;0,0492160377536994;0,0502251332668275;2019;6;"plants-floral visitors";"nesting_larvae"
"Musca_spp";0,0561955476437585;0,0555675527220514;0,0568571642733112;2019;6;"plants-floral visitors";"nesting_larvae"
"Sphaerophoria_scripta";0,210390782578893;0,208928970972608;0,211960733476861;2019;6;"plants-floral visitors";"nesting_larvae"
"CETE";0,00876003566066371;0,00767924341529883;0,00989485082123653;2019;6;"plants-herbivores";"nesting_larvae"
"CHFU";0,010372009320474;0,00867608743647322;0,012364735446139;2019;6;"plants-herbivores";"nesting_larvae"
"HOMA";0,0150298867591846;0,0119741790114769;0,018732366153404;2019;6;"plants-herbivores";"nesting_larvae"
"LEMA";0,0097479253515105;0,00829826928822884;0,0115646028274678;2019;6;"plants-herbivores";"nesting_larvae"
"PAIN";0,0116242380511961;0,00953115016939687;0,0142594180220546;2019;6;"plants-herbivores";"nesting_larvae"
"PLCO";0,0124924005171115;0,0104562332328588;0,0148160446586588;2019;6;"plants-herbivores";"nesting_larvae"
"POMA";0,0140998578864507;0,0110123731069525;0,0181407494932376;2019;6;"plants-herbivores";"nesting_larvae"
"PUPA";0,00826255905015606;0,00719045375042423;0,00937955536507439;2019;6;"plants-herbivores";"nesting_larvae"
"SPRU";0,00985628212848627;0,00833119833356322;0,0115177064295181;2019;6;"plants-herbivores";"nesting_larvae"
"Aelia_spp";0,0504503397315434;0,045902359195369;0,0554916240102484;2019;6;"plants-herbivores";"nesting_larvae"
"Aiolopus_strepens";0,0240755787696392;0,0200125479522292;0,0286807906055362;2019;6;"plants-herbivores";"nesting_larvae"
"Brassicogethes_spp";0,0252418436984574;0,0211967678636508;0,029957623814482;2019;6;"plants-herbivores";"nesting_larvae"
"Bruchidae";0,0202172498732279;0,0170039667662073;0,0243160352630225;2019;6;"plants-herbivores";"nesting_larvae"
"Cantharis_coronata";0,03809962710243;0,0331263911187048;0,0441841617905522;2019;6;"plants-herbivores";"nesting_larvae"
"Cercopoidea";0,0289952820534252;0,0248405757903005;0,0338187462914023;2019;6;"plants-herbivores";"nesting_larvae"
"Cochlicella_barbara";0,171261023111326;0,160168061537254;0,184408161524947;2019;6;"plants-herbivores";"nesting_larvae"
"Conocephalus_dorsalis";0,0279754428409282;0,0240231987684223;0,0323877472118663;2019;6;"plants-herbivores";"nesting_larvae"
"Lasiocampa_trifolii_caterpillar";0,0313740649540407;0,0282233228929872;0,0348769933187933;2019;6;"plants-herbivores";"nesting_larvae"
"Lepidoptera_caterpillar";0,0309326131026718;0,0236350868677984;0,0406301776633345;2019;6;"plants-herbivores";"nesting_larvae"
"Malachius_bipustulatus";0,0221000961761296;0,0190915578870533;0,0254533100016718;2019;6;"plants-herbivores";"nesting_larvae"
"Meligethes_spp";0,0310862839212151;0,027505843113606;0,0349238968661407;2019;6;"plants-herbivores";"nesting_larvae"
"Oedemeridae";0,0342058158797218;0,0281046986201459;0,0415941140496011;2019;6;"plants-herbivores";"nesting_larvae"
"Otala_lactea";0,0163766770756062;0,0146803394261211;0,0183925238476736;2019;6;"plants-herbivores";"nesting_larvae"
"Philaenus_spumarius";0,0272897208936497;0,023818066848015;0,0313094154653185;2019;6;"plants-herbivores";"nesting_larvae"
"Psilothrix_viridicoerulea";0,0304008835615817;0,0261841933189961;0,0356399788346945;2019;6;"plants-herbivores";"nesting_larvae"
"Pyrrhocoris_apterus";0,0178022475276192;0,0149548187080765;0,0212011040618237;2019;6;"plants-herbivores";"nesting_larvae"
"Tessellana_tessellata";0,111184731625464;0,100433000813701;0,123471183766595;2019;6;"plants-herbivores";"nesting_larvae"
"Theba_pisana";0,160685283376089;0,151258574919406;0,171495821964396;2019;6;"plants-herbivores";"nesting_larvae"
"CETE";0,066928583596564;0,0668441282442959;0,0670114478982979;2019;6;"plants";"nesting_larvae"
"CHFU";0,0685398040576264;0,0684503254369969;0,0686291959092565;2019;6;"plants";"nesting_larvae"
"HOMA";0,426636934976171;0,42652286771412;0,426747340959705;2019;6;"plants";"nesting_larvae"
"LEMA";0,0691585156343646;0,0690741417572005;0,069250670295195;2019;6;"plants";"nesting_larvae"
"PAIN";0,0753665031541508;0,0752679064626683;0,0754712217842763;2019;6;"plants";"nesting_larvae"
"PLCO";0,0829461431587867;0,082860977731488;0,0830351869004627;2019;6;"plants";"nesting_larvae"
"POMA";0,077020785614496;0,076930963146634;0,0771006594054489;2019;6;"plants";"nesting_larvae"
"PUPA";0,0666935276161826;0,0666080804810067;0,0667817762180806;2019;6;"plants";"nesting_larvae"
"SPRU";0,0667092021916574;0,0666480881832707;0,0667699907820963;2019;6;"plants";"nesting_larvae"
"BEMA";0,0247762115054681;0,0114136474875823;0,0455102825175592;2019;7;"all";"nesting_larvae"
"CETE";0,0574799395190104;0,0217460022983426;0,116623076358793;2019;7;"all";"nesting_larvae"
"CHFU";0,0151879538290861;0,00380213270507473;0,0373231748835086;2019;7;"all";"nesting_larvae"
"CHMI";0,00403540490847105;0,000533845168366866;0,0121228538043102;2019;7;"all";"nesting_larvae"
"HOMA";0,0514403800612;0,00367943922542588;0,143310109552879;2019;7;"all";"nesting_larvae"
"LEMA";0,00580403577022329;0,00161475005282763;0,0126632534237851;2019;7;"all";"nesting_larvae"
"MESP";0,00905094372058935;0,00337777118479554;0,0186802859000997;2019;7;"all";"nesting_larvae"
"PAIN";0,12442090958228;0,0280261629071364;0,299478327413071;2019;7;"all";"nesting_larvae"
"PLCO";0,00252163648407064;0,000930647284844567;0,00537610842931742;2019;7;"all";"nesting_larvae"
"POMA";0,0576867223189521;0,02706640598268;0,105537257510405;2019;7;"all";"nesting_larvae"
"POMO";0,00933831445945286;0,00135666737606959;0,0249161321164209;2019;7;"all";"nesting_larvae"
"PUPA";0,0110414703260074;0,00449925576313176;0,0209630324064668;2019;7;"all";"nesting_larvae"
"RAPE";0,0448682798494529;0,0101940255863439;0,105026071291458;2019;7;"all";"nesting_larvae"
"SASO";0,0119397568569184;0,00332075503841153;0,0279764827413234;2019;7;"all";"nesting_larvae"
"SCLA";0,00456358816283216;0,00129100716460098;0,0101927960738343;2019;7;"all";"nesting_larvae"
"SOAS";0,00588763993606094;0,00224785949400032;0,0119285691566528;2019;7;"all";"nesting_larvae"
"SPRU";0,291848586097419;0,0392018597446658;0,605305717352663;2019;7;"all";"nesting_larvae"
"Aelia_spp";0,0014722272866619;0,000571555071439479;0,00304158061872904;2019;7;"all";"nesting_larvae"
"Brassicogethes_spp";0,0294776077855338;0,00723770053835166;0,0673034059377866;2019;7;"all";"nesting_larvae"
"Cantharis_coronata";0,00363898096785526;0,000912670215895327;0,00854720045389385;2019;7;"all";"nesting_larvae"
"Cochlicella_barbara";0,00140644273865851;0,000199678460515841;0,00369189499143105;2019;7;"all";"nesting_larvae"
"Conocephalus_dorsalis";0,0109404301899027;0,00179380439836093;0,0272150943198277;2019;7;"all";"nesting_larvae"
"Gryllus_bimaculatus";0,00100466843287814;0,000374778112561474;0,00197378132082208;2019;7;"all";"nesting_larvae"
"Lepidoptera_caterpillar";0,00231466832918383;0,00106495783896119;0,0042042009449915;2019;7;"all";"nesting_larvae"
"Malachius_bipustulatus";0,00837175062850776;0,000681103961251222;0,0274547933384983;2019;7;"all";"nesting_larvae"
"Mirini_spp";0,00683756892214155;0,00126041857561425;0,0184648108830768;2019;7;"all";"nesting_larvae"
"Mordellidae";0,0111918354732831;0,0040955236340815;0,0239281813374733;2019;7;"all";"nesting_larvae"
"Oedemeridae";0,00138694618775547;0,000429822249032199;0,0032139629556858;2019;7;"all";"nesting_larvae"
"Psilothrix_viridicoerulea";0,0259483961255829;0,00348863265407893;0,0643301349737562;2019;7;"all";"nesting_larvae"
"Scyphophorus_spp";0,0127804495266057;0,0018231062203917;0,0326255116343395;2019;7;"all";"nesting_larvae"
"Theba_pisana";0,00914325759629728;0,000696009296948319;0,023925037609441;2019;7;"all";"nesting_larvae"
"Andrena_cinerea";0,00482087127727853;0,00189609927311709;0,0104042064545488;2019;7;"all";"nesting_larvae"
"Bombyliidae";0,0208602101448312;0,0011032486554324;0,0696128490468861;2019;7;"all";"nesting_larvae"
"Colias_croceus";0,00434610010526646;0,00130694653526957;0,00932500805729558;2019;7;"all";"nesting_larvae"
"Culicidae";0,00386859152583202;0,000805139872583691;0,00904874717377212;2019;7;"all";"nesting_larvae"
"Dilophus_spp";0,00242029308705428;0,000598985214245321;0,00582927369533721;2019;7;"all";"nesting_larvae"
"Empis_tesellata";0,0114143573551149;0,00458451011117966;0,0220499754475032;2019;7;"all";"nesting_larvae"
"Eucera_spp";0,00225218218871488;0,000662616379673096;0,00492902835393182;2019;7;"all";"nesting_larvae"
"Eupeodes_corollae";0,0142161001109847;0,00260762010461363;0,0369188101361434;2019;7;"all";"nesting_larvae"
"Lasiocampa_trifolii";0,00297987437617121;0,00138913516222596;0,00538111283553783;2019;7;"all";"nesting_larvae"
"Lomatia_spp";0,00107769747350435;0,000522634915193433;0,00187711095438776;2019;7;"all";"nesting_larvae"
"Melanostoma_spp";0,00173365153322467;0,00079648304136551;0,00323604311477334;2019;7;"all";"nesting_larvae"
"Musca_spp";0,00233439764924894;0,000971125220920632;0,00440884710440011;2019;7;"all";"nesting_larvae"
"Odontomyia_spp";0,00260957123977024;0,000592578802425034;0,00680770276609902;2019;7;"all";"nesting_larvae"
"Scaeva_spp";0,0069413516141433;0,00251410251126156;0,0145065100530923;2019;7;"all";"nesting_larvae"
"Sphaerophoria_scripta";0,0519590715477103;0,00704910572558304;0,140852814221508;2019;7;"all";"nesting_larvae"
"Ulidiidae";0,00241251874322804;0,000712650428049926;0,00530070587675458;2019;7;"all";"nesting_larvae"
"Vanessa_cardui";0,00594615644957909;0,000433003226255724;0,0191571030771424;2019;7;"all";"nesting_larvae"
"Andrena_cinerea";0,0506666641187084;0,0505287914123827;0,0508026916022634;2019;7;"floral visitors";"nesting_larvae"
"Bombyliidae";0,0320551455383408;0,0319472287383314;0,0321641545409773;2019;7;"floral visitors";"nesting_larvae"
"Colias_croceus";0,0593314706283865;0,0591757166662822;0,0594727774858687;2019;7;"floral visitors";"nesting_larvae"
"Culicidae";0,0506351055582886;0,0504948891283113;0,0507779509883512;2019;7;"floral visitors";"nesting_larvae"
"Dilophus_spp";0,0642905303370843;0,064108167443589;0,0644659164719038;2019;7;"floral visitors";"nesting_larvae"
"Empis_tesellata";0,068514022782792;0,0683343498138676;0,0686931330728063;2019;7;"floral visitors";"nesting_larvae"
"Eucera_spp";0,0506524135732061;0,0505092233495565;0,0507955908620068;2019;7;"floral visitors";"nesting_larvae"
"Eupeodes_corollae";0,076141032722844;0,0759741084092613;0,0763139850902363;2019;7;"floral visitors";"nesting_larvae"
"Lasiocampa_trifolii";0,054175220920759;0,0540257764987684;0,0543184806589183;2019;7;"floral visitors";"nesting_larvae"
"Lomatia_spp";0,0535731061502308;0,0534192698494081;0,0537240226351815;2019;7;"floral visitors";"nesting_larvae"
"Melanostoma_spp";0,0761427003872209;0,0759604289868207;0,076317145437834;2019;7;"floral visitors";"nesting_larvae"
"Musca_spp";0,0506971948650818;0,0505549835953263;0,0508429560904482;2019;7;"floral visitors";"nesting_larvae"
"Odontomyia_spp";0,0508148090924329;0,0506721676444736;0,0509616203161669;2019;7;"floral visitors";"nesting_larvae"
"Scaeva_spp";0,0761908936544317;0,0760270004379826;0,0763578319835168;2019;7;"floral visitors";"nesting_larvae"
"Sphaerophoria_scripta";0,0762136526603924;0,0760464876887029;0,0763901133680197;2019;7;"floral visitors";"nesting_larvae"
"Ulidiidae";0,0506405875699998;0,0505043985109536;0,0507813746779165;2019;7;"floral visitors";"nesting_larvae"
"Vanessa_cardui";0,0592654494398;0,0590958315185476;0,0594328780179227;2019;7;"floral visitors";"nesting_larvae"
