"species";"min_R";"max_R";"year";"plot";"guilds";"intraguild.type";"sp.guild";"guild.num"
"Meligethes_spp";-0,00451672705006526;0,288759476743152;"2019";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Oedemeridae";0,00609771997411159;0,323009355174757;"2019";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Otala_lactea";0,00307294063567475;0,290000440433278;"2019";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Psilothrix_viridicoerulea";-0,517003397868642;0,20579432949312;"2019";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Tessellana_tessellata";-0,00910792209891232;0,31307810248342;"2019";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Theba_pisana";-0,107065358727232;0,223573290913045;"2019";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"BEMA";0,0204251899473122;0,220630550642957;"2020";3;"Plants-Herbivores";"Mean field";"Plants";"two"
"CETE";0,0190725267151031;0,196513619438371;"2020";3;"Plants-Herbivores";"Mean field";"Plants";"two"
"CHFU";0,02981972640605;0,222353097798876;"2020";3;"Plants-Herbivores";"Mean field";"Plants";"two"
"CHMI";0,0220106109894358;0,19596550487734;"2020";3;"Plants-Herbivores";"Mean field";"Plants";"two"
"HOMA";0,0894974101906108;0,785879869697482;"2020";3;"Plants-Herbivores";"Mean field";"Plants";"two"
"LEMA";0,140970899724653;0,970694450912255;"2020";3;"Plants-Herbivores";"Mean field";"Plants";"two"
"MESP";0,0168801878810807;0,233088382864456;"2020";3;"Plants-Herbivores";"Mean field";"Plants";"two"
"PAIN";0,0169361856956149;0,230006842460673;"2020";3;"Plants-Herbivores";"Mean field";"Plants";"two"
"PLCO";0,0211472834419667;0,203735884600755;"2020";3;"Plants-Herbivores";"Mean field";"Plants";"two"
"POMA";0,0181631790066914;0,230004217775281;"2020";3;"Plants-Herbivores";"Mean field";"Plants";"two"
"PUPA";0,0236781028429674;0,209737485271651;"2020";3;"Plants-Herbivores";"Mean field";"Plants";"two"
"SASO";0,0227809918262099;0,210419556085769;"2020";3;"Plants-Herbivores";"Mean field";"Plants";"two"
"SCLA";0,0164030917404848;0,19848697947258;"2020";3;"Plants-Herbivores";"Mean field";"Plants";"two"
"SOAS";0,0206123768709558;0,224470307772278;"2020";3;"Plants-Herbivores";"Mean field";"Plants";"two"
"Aelia_spp";0,00127855153879267;0,146632646158394;"2020";3;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Agriotes_spp";-0,0179392499564519;0,125961488861781;"2020";3;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Aiolopus_strepens";0,0145603011329263;0,169812836309672;"2020";3;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Aleyrodidae";0,00973149077308068;0,136888341967476;"2020";3;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Brassicogethes_spp";-0,784590839321703;0,0901517625593098;"2020";3;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Cassida_spp";0,0144261116658358;0,178694094380255;"2020";3;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Cleta_ramosaria_caterpillar";0,0176792555784261;0,161089787625989;"2020";3;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Cochlicella_barbara";-0,28396093694147;0,108906197961567;"2020";3;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Coscinia_spp";0,0174136991328613;0,150964824224481;"2020";3;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Cryptocephalus_spp";0,0173870379855484;0,152752138405619;"2020";3;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Lasiocampa_trifolii_caterpillar";-0,277187683201287;0,115085598558256;"2020";3;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Lepidoptera_caterpillar";0,0182783209869907;0,158000371749245;"2020";3;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Malachius_bipustulatus";0,00963812047145438;0,16259463398913;"2020";3;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Miridae";0,0186115668861669;0,155760565447029;"2020";3;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Otala_lactea";0,0195758538552298;0,158822047751687;"2020";3;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Psilothrix_viridicoerulea";-0,376797162098505;0,0937260793166873;"2020";3;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Scyphophorus_spp";0,0171424608886691;0,164055148630175;"2020";3;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Tessellana_tessellata";-0,312063801839723;0,115078906843292;"2020";3;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Theba_pisana";-0,0145716986239357;0,134333654205062;"2020";3;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"BEMA";0,0123951875405731;0,275226584340521;"2020";3;"Plants-Herbivores";"Resources";"Plants";"two"
"CETE";0,0074825718029238;0,252096218637866;"2020";3;"Plants-Herbivores";"Resources";"Plants";"two"
"CHFU";0,0058176527461155;0,242076431755858;"2020";3;"Plants-Herbivores";"Resources";"Plants";"two"
"CHMI";0,00879360129290622;0,243592213766117;"2020";3;"Plants-Herbivores";"Resources";"Plants";"two"
"HOMA";0,0630154896135545;0,78393139426785;"2020";3;"Plants-Herbivores";"Resources";"Plants";"two"
"LEMA";0,129315263067288;0,97324333933068;"2020";3;"Plants-Herbivores";"Resources";"Plants";"two"
"MESP";9,98363692840705e-05;0,225915639879272;"2020";3;"Plants-Herbivores";"Resources";"Plants";"two"
"PAIN";0,000995754931879864;0,231198383863651;"2020";3;"Plants-Herbivores";"Resources";"Plants";"two"
"PLCO";0,0107674843786274;0,306756673108409;"2020";3;"Plants-Herbivores";"Resources";"Plants";"two"
"POMA";0,000799979361432684;0,22109194141255;"2020";3;"Plants-Herbivores";"Resources";"Plants";"two"
"PUPA";0,0122241785292936;0,304735696529507;"2020";3;"Plants-Herbivores";"Resources";"Plants";"two"
"SASO";0,0073357621423177;0,305058692438617;"2020";3;"Plants-Herbivores";"Resources";"Plants";"two"
"SCLA";0,012166186632395;0,270044938159584;"2020";3;"Plants-Herbivores";"Resources";"Plants";"two"
"SOAS";0,00905904857562118;0,240977820397955;"2020";3;"Plants-Herbivores";"Resources";"Plants";"two"
"Aelia_spp";-0,00951666745397905;0,173030634705026;"2020";3;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Agriotes_spp";-0,0465460530547589;0,111082094237414;"2020";3;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Aiolopus_strepens";0,00478207707820334;0,17887377012482;"2020";3;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Aleyrodidae";-0,00255547151166657;0,172634287424683;"2020";3;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Brassicogethes_spp";-0,780704310336001;0,0757068478360098;"2020";3;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Cassida_spp";0,0143274564861274;0,205753471450934;"2020";3;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Cleta_ramosaria_caterpillar";0,0180773774641237;0,212612454307958;"2020";3;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Cochlicella_barbara";-0,289628498530187;0,0928910926225785;"2020";3;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Coscinia_spp";0,018883838168087;0,204291050320869;"2020";3;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Cryptocephalus_spp";0,00813450156163582;0,177366863174546;"2020";3;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Lasiocampa_trifolii_caterpillar";-0,247958972452001;0,170608004707285;"2020";3;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Lepidoptera_caterpillar";0,0186493648436709;0,226805133858613;"2020";3;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Malachius_bipustulatus";-0,00146561491238813;0,163237774737397;"2020";3;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Miridae";0,00955870110019445;0,182146432327741;"2020";3;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Otala_lactea";0,00688052436424251;0,171381537004095;"2020";3;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Psilothrix_viridicoerulea";-0,385400903144679;0,0923537422708987;"2020";3;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Scyphophorus_spp";0,0190511461401651;0,201032310314987;"2020";3;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Tessellana_tessellata";-0,272871597516245;0,182924744279011;"2020";3;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Theba_pisana";-0,0274759577784968;0,156822190875501;"2020";3;"Plants-Herbivores";"Resources";"Herbivores";"two"
"BEMA";0,00926721416450717;0,278037159175406;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Plants";"two"
"CETE";0,00380945439576643;0,221834120766445;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Plants";"two"
"CHFU";0,00505344152967406;0,212256967775145;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Plants";"two"
"CHMI";0,00793758263102239;0,257625265361789;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Plants";"two"
"HOMA";0,0528565568196073;0,767233663616357;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Plants";"two"
"LEMA";0,136631376826269;0,978310366034497;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Plants";"two"
"MESP";0,000281020256521914;0,242906168208621;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Plants";"two"
"PAIN";0,000715216169049665;0,196169810507881;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Plants";"two"
"PLCO";0,00738347555976124;0,276147779611467;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Plants";"two"
"POMA";0,00072650537339925;0,247550365901898;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Plants";"two"
"PUPA";0,00768592603161943;0,266546862026898;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Plants";"two"
"SASO";0,00655563494530373;0,358307601089419;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Plants";"two"
"SCLA";0,00918335353958907;0,293502170302387;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Plants";"two"
"SOAS";0,00361021772250689;0,208799270645997;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Plants";"two"
"Aelia_spp";-0,0249868276908001;0,192145393560722;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Agriotes_spp";-0,0479375971756196;0,165291647826272;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Aiolopus_strepens";0,00118895744282565;0,232595810856435;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Aleyrodidae";-0,016897697778013;0,18003067955027;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Brassicogethes_spp";-0,804524144699719;0,0770716592760786;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Cassida_spp";0,00859045751348944;0,220039366059471;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Cleta_ramosaria_caterpillar";0,0115407374266348;0,247198400256241;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Cochlicella_barbara";-0,286522571637412;0,115185350674998;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Coscinia_spp";-0,000884097884851695;0,179015829694229;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Cryptocephalus_spp";0,00319119372295858;0,204946688629362;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Lasiocampa_trifolii_caterpillar";-0,26199240200344;0,162334722484915;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Lepidoptera_caterpillar";0,0135334524722655;0,264785513982635;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Malachius_bipustulatus";-0,0103981991253565;0,186122866032058;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Miridae";0,00395362565914381;0,170699605909391;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Otala_lactea";0,0075683303249041;0,218604558057248;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Psilothrix_viridicoerulea";-0,393974415798174;0,108284418138145;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Scyphophorus_spp";0,0111611261855777;0,209702328787009;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Tessellana_tessellata";-0,306308606245342;0,190654940064562;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"Theba_pisana";-0,0328347402713039;0,16969549446068;"2020";3;"Plants-Herbivores";"Resources and 
phenology";"Herbivores";"two"
"BEMA";0,0244651332376243;0,286655312524152;"2019";4;"Plants-Herbivores";"Mean field";"Plants";"two"
"CETE";0,0253546692119863;0,271200426722046;"2019";4;"Plants-Herbivores";"Mean field";"Plants";"two"
"CHFU";0,0454063444647402;0,291416031267335;"2019";4;"Plants-Herbivores";"Mean field";"Plants";"two"
"HOMA";0,267719755049797;0,943848084182973;"2019";4;"Plants-Herbivores";"Mean field";"Plants";"two"
"LEMA";0,0863630255309539;0,839711426854649;"2019";4;"Plants-Herbivores";"Mean field";"Plants";"two"
"MESP";0,0247528122073691;0,254993817229948;"2019";4;"Plants-Herbivores";"Mean field";"Plants";"two"
"PAIN";0,0490238721364107;0,312993232325383;"2019";4;"Plants-Herbivores";"Mean field";"Plants";"two"
"PLCO";0,028598030332181;0,273348678761887;"2019";4;"Plants-Herbivores";"Mean field";"Plants";"two"
"POMA";0,0304973790295122;0,283367830693033;"2019";4;"Plants-Herbivores";"Mean field";"Plants";"two"
"SASO";0,0214320833569247;0,283360169733869;"2019";4;"Plants-Herbivores";"Mean field";"Plants";"two"
"Aelia_spp";-0,021346938508327;0,159248290168177;"2019";4;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Brassicogethes_spp";0,00845486006335221;0,160033246088429;"2019";4;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Cantharis_coronata";0,0192540779551135;0,165582860848239;"2019";4;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Cochlicella_barbara";-0,673671405927705;0,102288755774815;"2019";4;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Conocephalus_dorsalis";-0,0109462002269223;0,163270182682435;"2019";4;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Gryllus_bimaculatus";0,00918585619781089;0,169486905797964;"2019";4;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Lasiocampa_trifolii_caterpillar";0,0187449461664456;0,171227985006395;"2019";4;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Malachius_bipustulatus";-0,0209124819691713;0,164828412572348;"2019";4;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Meligethes_spp";-0,0485219434625289;0,162315350838637;"2019";4;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Mirini_spp";0,0150794238410995;0,168955249392692;"2019";4;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Mordellidae";0,00753654874830896;0,167408144492975;"2019";4;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Oedemeridae";0,00961582880794049;0,178283453203137;"2019";4;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Psilothrix_viridicoerulea";-0,786481567663177;0,0892831275443819;"2019";4;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Tessellana_tessellata";-0,287195596008747;0,13789802396782;"2019";4;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"Theba_pisana";-0,17080223004582;0,130464691133032;"2019";4;"Plants-Herbivores";"Mean field";"Herbivores";"two"
"BEMA";0,00158256255907167;0,279642189108756;"2019";4;"Plants-Herbivores";"Resources";"Plants";"two"
"CETE";0,000231627423800807;0,29134577490156;"2019";4;"Plants-Herbivores";"Resources";"Plants";"two"
"CHFU";0,00845664733908749;0,317864900188103;"2019";4;"Plants-Herbivores";"Resources";"Plants";"two"
"HOMA";0,162439894971269;0,949510628057725;"2019";4;"Plants-Herbivores";"Resources";"Plants";"two"
"LEMA";0,050652492032465;0,851459701426316;"2019";4;"Plants-Herbivores";"Resources";"Plants";"two"
"MESP";0,000449087651336221;0,3009871029271;"2019";4;"Plants-Herbivores";"Resources";"Plants";"two"
"PAIN";0,0141491298750973;0,322396232529493;"2019";4;"Plants-Herbivores";"Resources";"Plants";"two"
"PLCO";0,00239375454162465;0,292586486725184;"2019";4;"Plants-Herbivores";"Resources";"Plants";"two"
"POMA";0,00245282541898544;0,294458009842646;"2019";4;"Plants-Herbivores";"Resources";"Plants";"two"
"SASO";3,81185898836986e-05;0,301314001530091;"2019";4;"Plants-Herbivores";"Resources";"Plants";"two"
"Aelia_spp";-0,0273389464906979;0,202938733758834;"2019";4;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Brassicogethes_spp";0,00034153924891513;0,244667251450993;"2019";4;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Cantharis_coronata";-0,00644122571067475;0,216205117434264;"2019";4;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Cochlicella_barbara";-0,619819484637016;0,0994656716023355;"2019";4;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Conocephalus_dorsalis";-0,0253715093283468;0,279145231854142;"2019";4;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Gryllus_bimaculatus";-0,0169908269215676;0,184367903139753;"2019";4;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Lasiocampa_trifolii_caterpillar";0,00911488340397867;0,227081924441116;"2019";4;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Malachius_bipustulatus";-0,0224358724969826;0,232819980289686;"2019";4;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Meligethes_spp";-0,0596762306778753;0,23824244383364;"2019";4;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Mirini_spp";0,0102762192062543;0,245694414505216;"2019";4;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Mordellidae";0,00471333362810874;0,242817211708252;"2019";4;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Oedemeridae";-0,00138699051451743;0,224523446501586;"2019";4;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Psilothrix_viridicoerulea";-0,829216685859314;0,134774255911525;"2019";4;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Tessellana_tessellata";-0,24667231334273;0,197949798688171;"2019";4;"Plants-Herbivores";"Resources";"Herbivores";"two"
"Theba_pisana";-0,184904869146444;0,1406728230872;"2019";4;"Plants-Herbivores";"Resources";"Herbivores";"two"
"BEMA";0,00218573582748535;0,330826895402251;"2019";4;"Plants-Herbivores";"Resources and 
phenology";"Plants";"two"
"CETE";3,95133387011675e-07;0,257641269424926;"2019";4;"Plants-Herbivores";"Resources and 
phenology";"Plants";"two"
"CHFU";0,00602600521756651;0,323840443538204;"2019";4;"Plants-Herbivores";"Resources and 
phenology";"Plants";"two"
"HOMA";0,189856649956596;0,945972294026736;"2019";4;"Plants-Herbivores";"Resources and 
phenology";"Plants";"two"
"LEMA";0,0400572494527674;0,881509330858501;"2019";4;"Plants-Herbivores";"Resources and 
phenology";"Plants";"two"
"MESP";0,00124534733996214;0,345116288275372;"2019";4;"Plants-Herbivores";"Resources and 
phenology";"Plants";"two"
"PAIN";0,0130611900889591;0,367892888960012;"2019";4;"Plants-Herbivores";"Resources and 
phenology";"Plants";"two"
